Date,z-score,Buy_signal1,Sell_signal1,Stop_Loss_lvl,Take_Profit_lvl,PandL,CumPandL
2021-11-19,-0.2672480504114306,,,,,,100000.0
2021-11-22,-0.2697030590852861,,,,,,100000.0
2021-11-23,-0.17146209655705388,,,,,,100000.0
2021-11-24,-0.16855237745357388,,,,,,100000.0
2021-11-26,-0.18882944180564418,,,,,,100000.0
2021-11-29,-0.07968795469033273,,,,,,100000.0
2021-11-30,-0.07045128519507353,,,,,,100000.0
2021-12-01,0.3252699133500861,,,,,,100000.0
2021-12-02,0.379879216802826,,,,,,100000.0
2021-12-03,0.43722374167168665,,,,,,100000.0
2021-12-06,0.2270412445077014,,,,,,100000.0
2021-12-07,0.2133255185517242,,,,,,100000.0
2021-12-08,0.18578408414441522,,,,,,100000.0
2021-12-09,0.3724085712300509,,,,,,100000.0
2021-12-10,0.5490542911112481,,,,,,100000.0
2021-12-13,0.5511411489793806,,,,,,100000.0
2021-12-14,0.49893020965149437,,,,,,100000.0
2021-12-15,0.6733365129192249,,,,,,100000.0
2021-12-16,0.28496307426070017,,,,,,100000.0
2021-12-17,0.27644270090183914,,,,,,100000.0
2021-12-20,0.24903381762813834,,,,,,100000.0
2021-12-21,0.1900449726581207,,,,,,100000.0
2021-12-22,0.19482699462503855,,,,,,100000.0
2021-12-23,0.1794433452325414,,,,,,100000.0
2021-12-27,0.29028217197787,,,,,,100000.0
2021-12-28,0.2494618130202818,,,,,,100000.0
2021-12-29,0.2110925980794383,,,,,,100000.0
2021-12-30,0.018012814078124415,,,,,,100000.0
2021-12-31,-0.023801665667537174,,,,,,100000.0
2022-01-03,0.06697927019650643,,,,,,100000.0
2022-01-04,0.022936017806170623,,,,,,100000.0
2022-01-05,0.07585081961208352,,,,,,100000.0
2022-01-06,0.27071186705524725,,,,,,100000.0
2022-01-07,0.2604830101572518,,,,,,100000.0
2022-01-10,-0.03971042035512688,,,,,,100000.0
2022-01-11,-0.05314102382101542,,,,,,100000.0
2022-01-12,-0.22960926447287636,,,,,,100000.0
2022-01-13,-0.05490553699486024,,,,,,100000.0
2022-01-14,-0.004870222434052134,,,,,,100000.0
2022-01-18,0.0418854698149764,,,,,,100000.0
2022-01-19,-0.7157663391646673,,,,,,100000.0
2022-01-20,-0.6041974360708734,,,,,,100000.0
2022-01-21,-0.32152951033176264,,,,,,100000.0
2022-01-24,-0.2826412679503992,,,,,,100000.0
2022-01-25,-0.31997996616209484,,,,,,100000.0
2022-01-26,-0.2393294471760598,,,,,,100000.0
2022-01-27,-0.20085537056402447,,,,,,100000.0
2022-01-28,-0.15007227103343887,,,,,,100000.0
2022-01-31,-0.441734889601923,,,,,,100000.0
2022-02-01,-0.40084822034803463,,,,,,100000.0
2022-02-02,-0.438148320357409,,,,,,100000.0
2022-02-03,-0.36327352411661873,,,,,,100000.0
2022-02-04,-0.4240872294137868,,,,,,100000.0
2022-02-07,-0.5661061317584299,,,,,,100000.0
2022-02-08,-0.6633640256085582,,,,,,100000.0
2022-02-09,-0.5729109362784168,,,,,,100000.0
2022-02-10,-0.36968380968944564,,,,,,100000.0
2022-02-11,-0.9127485773833767,,,,,,100000.0
2022-02-14,-1.0558783416164828,,,,,,100000.0
2022-02-15,-0.9413731049867341,,,,,,100000.0
2022-02-16,-1.5668431220844234,,,,,,100000.0
2022-02-17,-1.847864659002591,,,,,,100000.0
2022-02-18,-1.8007283126550113,,,,,,100000.0
2022-02-22,-1.5999077586528918,,,,,,100000.0
2022-02-23,-1.5693500939200187,,,,,,100000.0
2022-02-24,-1.490009513429031,,,,,,100000.0
2022-02-25,-1.5163084293535583,,,,,,100000.0
